Comment,Annotation
"Dekha hai kabhi chamar ko aage badhte hue? Bas politics khelte hain, aur kuch nahi. 😒😡",Hatespeech
"In dhobi logon ko toh bas safai karne aati hai, aur kya kar sakte hain? 😒🤦‍♀️",Hatespeech
"Arre yaar, ye chamar log na, inki soch kabhi nahi badlegi. Old school mentality, samajh nahi aata 🙄",Hatespeech
"In bhangi logon ko toh bas reservation chahiye. Koi kaam dhandha nahi, bas free ka khana 😤",Hatespeech
"Dekha, dhobi log kitna ganda rehte hain. Saaf safai ka toh koi concept hi nahi hai inke liye",Hatespeech
"In 🅱️🅰️Ⓜ️🆂️ logo ko toh bas reservation chahiye, kuch kaam dhanda nahi aata. 🙄",Hatespeech
"Upper caste waale toh bas gaali dete hain, par chmars ki toh history hi gandi hai. 😡",Hatespeech
"Dekho bhai, sc/st waalon ka kya hai, koi izzat nahi karta. Kya karein",Hatespeech
"In 🅱️hangi logone toh life barbaad kardi hai, kuch kaam dhanda bhi nahi aata 😡",Hatespeech
"Abe 😠 ye chamar log na, bas reservation ke naam pe desh ko khokla kar rahe hain. Koi izzat nahi hai inki.",Hatespeech
"Dekha, ye dom kabhi nahi sudhrenge. Hamesha hamare peeche pade rehte hain, jaise hum hi",Hatespeech
"In chamar log ko reservation chahiye, par kaam karne ki baat aati hai toh zero effort. 🙄",Hatespeech
"Arre yaar, bhangi log toh bas safai ka kaam karte hain. Unka toh yehi kaam hai.🤦‍♂️",Hatespeech
"Dekho, dom caste wale toh hamesha piche hi rehte hain. Samaj mein koi izzat nahi hai unki. 😒",Hatespeech
"In 🅱️hangi logon ko koi respect nahi deta, fir bhi reservation maangte hain. Shame! 😠",Hatespeech
"Yeh chamaar log na, sirf reservation ke naam pe drama karte hain. Koi kaam dhanda toh hai nahi. 🙄",Hatespeech
"Upper caste waale toh phir bhi educated hain, in dom logon ko toh bas bhik maangni aati hai. 🤦‍♀️",Hatespeech
"In chamar logon ko koi izzat nahi deni chahiye, yeh toh sirf reservation ka fayda uthate hain. 😡",Hatespeech
"Dekho, yeh bhangi log kitna ganda kaam karte hain, saaf safai ka toh koi idea hi nahi hai. 🤮",Hatespeech
"Agar koi dom hai toh usko toh bas gaon se bahar hi rakhna chahiye, unki toh aukaat hi",Hatespeech
"Arre yaar, yeh chamar log na, inke liye reservation toh hai, phir bhi rote rehte hain. 🙄",Hatespeech
In bhangi logon ko toh bas cleanliness ka kaam karna chahiye. Dusra koi kaam inke bas ka nahi hai. 😒,Hatespeech
"Dekha hai kabhi dhobi ko IIT mein? Inko toh bas kapde dhona aata hai, aur kuch nahi. 😂",Hatespeech
"In saare chamar log ko koi kaam dhandha nahi hai, bas reservation ki wajah se aage badhte hain 🙄",Hatespeech
"Arre yaar, woh bhangi log toh hamesha gandi harkatein karte hain, pata nahi kyu! 😠",Hatespeech
"Dekho, in dalit ke baccho ko toh bas reservation chahiye, aur kuch nahi. Koi talent nahi hai inme, sala!",Hatespeech
"Yeh chamaar log toh bas reservation ka fayda uthate hain, kuch nahi karte 🙄. They are so lazy!",Hatespeech
In bhangi logon ki aukat hi kya hai? Always begging for things. Apna kaam dhanda toh hai nahi. 😠,Hatespeech
"Brahmin toh bas apne aap ko superior samajhte hain, like they are the only ones who deserve respect. Entitled AF! 😒",Hatespeech
"In saare chamar logon ko toh bas reservation chahiye, kuch aur nahi 😠",Hatespeech
"Yeh Bhangi log, inki toh bas aadat hai gandi harkatein karne ki. 🤮",Hatespeech
"Upper caste wale toh bas Dalit ko neecha dikhane mein lage rehte hain, koi sharam hi nahi hai 😡",Hatespeech
"In 🅱️hangi log ko toh koi izzat hi nahi deta, they are always begging, yaar. 😡",Hatespeech
"Dekh bhai, woh 💯chamar log toh bas reservation ka fayda uthate hain, nothing else. They are so lazy! 😠",Hatespeech
In 😠duggar ki kya aukat hai? They think they can just waltz in and take over everything. Smh! 🙄,Hatespeech
"In Brahmin chas ko toh bas reservation chahiye, kuch kaam dhandha nahi hai 🙄",Hatespeech
"Yeh Yadav log toh bas gunde hai, koi izzat nahi hai. They think they can get away with anything 😠",Hatespeech
"Agar koi kshatriya hai, toh woh toh naturally superior hoga, baaki sab toh neeche hi hai, simple hai yaar 😎",Hatespeech
"Arre yaar, yeh chamar log na, khud ko toh educated bolte hain, par harkatein toh wohi purani wali hain. 🙄",Hatespeech
"In bhangi logon ko toh bas reservation chahiye, mehnat toh inke bas ki baat nahi hai. Upar se attitude dekho! 😠",Hatespeech
Yeh dhobi kabhi sudhar nahi sakte. Abhi bhi wohi gandi soch aur harkatein,Hatespeech
"In 🅱️hangi people ko toh bas reservation chahiye, kuch kaam dhanda nahi karna 😡",Hatespeech
"Yeh chamar log kitne ambitious ban rahe hai, apni aukaat bhul gaye hai 🙄",Hatespeech
"Upper caste waale toh bas baniya logon ko exploit karte hai, koi izzat nahi hai inki 🤔",Hatespeech
"Are yeh chamar log, inko toh bas reservation chahiye, kuch kaam-dhandha toh aata nahi. 🙄",Hatespeech
"In bhangi logo ko dekh kar ghin aati hai. Kitne gande hote hain, yaar!🤮",Hatespeech
Yeh dalit kabhi sudhar nahi sakte. Inka toh bas yahi rona dhona chalta rahega. Kya karein? 🤦‍♀️,Hatespeech
"In 🅱️hangi logon ko toh bas reservation chahiye, kuch kaam dhaam toh hai nahi. 🙄",Hatespeech
"Yeh chamar log na, apni aukaat bhool jaate hain aur phir equality ki baat karte hain. 😂",Hatespeech
"Abe brahmin, tum logo ne toh desh ko barbaad kar diya. Ab bhi arrogance dikhate ho! 😠",Hatespeech
"In 💩chamar💩 logo ko toh bas reservation chahiye, kuch kaam dhanda toh aata nahi hai. 😡",Hatespeech
"Arre yaar, ye 🤬bhangi🤬 log na, bas gandagi failate hain. Cleanliness toh inke khoon mein hi nahi hai. 🙄",Hatespeech
"Dekha hai kabhi 😠dom😠 ka koi bada aadmi? Inki toh aukat hi neeche ki hai, hamesha",Hatespeech
"Arre yaar, yeh chamar log na, reservation ke naam pe desh ko barbaad kar rahe hain. 😠",Hatespeech
"In bhangi logon ki toh aadat hai, har cheez mein reservation chahiye. Koi sharam nahi hai. 🙄",Hatespeech
"Dekho bhai, dhobi toh sirf kaam karne ke liye hote hain. Unko samaj mein respect dene ki kya zaroorat hai? 😒",Hatespeech
"Abe, in chamar logon ko koi samajh nahi aati! They always want everything handed to them, yaar. 🙄",Hatespeech
"Yeh bhangi kabhi sudhar nahi sakte. Always creating problems, always complaining. Itna reservation milta hai phir bhi... 😠",Hatespeech
"In duffer ke liye alag se koi quota banao, I swear. They can't even compete, and still they get",Hatespeech
"In 🅱️hangi ke baccho ko toh bas reservation chahiye, kuch kaam dhanda nahi karna. 😡",Hatespeech
"Yeah, in 💯chamar log, apne aap ko bada dikhate hain, lekin asliyat mein toh... 🙄",Hatespeech
"Yeh chutra log toh hamesha reservation ki baat karte hain, kabhi mehnat nahi karenge. 😒",Hatespeech
"Arre yaar, yeh chamar log toh bas reservation ka fayda uthate hain. 🙄",Hatespeech
In bhangi logon ko toh bas gandi jagah pe hi rehna hai. 🤮,Hatespeech
"Upper caste walon ne toh dalit ko hamesha neecha dikhaya hai, ab kya karein? 😡",Hatespeech
"Arre, ye chamar log toh bas reservation ka fayda uthate hain. Khud kuch karte nahi 🙄",Hatespeech
In bhangi logo ko toh bas safai ka kaam hi karna chahiye. Why are they even trying to be doctors and engineers?🤦‍♂️,Hatespeech
"Dekho, ye dalit ladkiyan toh sirf apne ego ke liye ladti hain. They don't understand their place, yaar!",Hatespeech
"In Bhangi logo ko koi izzat nahi deta, aur inko chahiye bhi nahi 😠. They are just so beneath us, you know?",Hatespeech
"Yeh Chamar log na, bas reservation ka fayda uthate hain. Koi kaam dhanda toh karte nahi. Such lazy people! 🙄",Hatespeech
"Upper caste walon ko toh blame kar dete hai, par yeh Dusadh log bhi toh gaon mein d",Hatespeech
"Arre bc, in chamar logon ko reservation chahiye, lekin kaam karne ki baat aati hai toh zero effort! 😡",Hatespeech
"Upper caste wale toh khud ko superior samajhte hain, par bhangi logon ki tarah gandagi bhi toh karte hain. Hypocrites! 🙄",Hatespeech
"Yeah, these dalit people are always playing the victim card. Kabhi toh apni aukat mein raho, you know",Hatespeech
"In chamaro ko toh bas reservation chahiye, kuch kaam dhanda toh karna nahi hai 🙄",Hatespeech
"Yeh bhangi log hamesha cleanliness ki baat karte hai, khud toh gandagi mein rehte hai. Hypocrites!",Hatespeech
"Kya hai yeh chamaar log, hamesha reservation ki wajah se aage badhte hai. Koi merit nahi hai inme. 😡",Hatespeech
"Arre, ye chamar log toh bas reservation ki wajah se aage badh rahe hain, warna inki aukat kya hai? 🙄",Hatespeech
"In bhangi logon ko toh bas safai kar ke khush hona chahiye, education ka kya karein ge? 😒",Hatespeech
"Dekho, dhobi log aaj bhi wohi kaam kar rahe hain jo unke baap dada karte the. Inka kuch",Hatespeech
"Abe, in chamar logon ko toh bas reservation chahiye, kuch kaam dhanda nahi karna 🙄",Hatespeech
Yeh baniya log toh business ke naam pe humesha se hi exploitation karte aaye hai. 😠,Hatespeech
"In brahmin ki toh aadat hai, apne aap ko superior samajhte hai, jaise koi aur insaan hi nahi hai 😒",Hatespeech
"In 😡 ye chamar log kabhi nahi sudhrenge, reservation chahiye bas!",Hatespeech
"Abe bhangi log, tum logo ko toh sirf safai ka kaam karna chahiye. 🤮 Yeh education ka drama band karo.",Hatespeech
"Yeh dom caste waale, inka toh bas ganda kaam karna hi kaam hai. 😠 Koi izzat nahi hai inki.",Hatespeech
"Inko toh bas reservation chahiye, warna koi bhi chamar kuch nahi kar sakta. 😠",Hatespeech
"Arre yaar, ye bhangi log toh hamesha cleanliness ki baat karte hain, khud toh gandagi failate hain. 🙄",Hatespeech
"Dekha, dom log kaise politics mein ghus rahe hain? Ab toh desh ka kuch nahi ho sakta. 😡",Hatespeech
"In bhangi people ko toh bas reservation chahiye, kuch kaam toh karte nahi. 😒",Hatespeech
"Arre yaar, woh chamar log toh bas gandi politics karte hain. 😠",Hatespeech
"Dekho, dom logon ki aukaat kya hai? Bas gaon mein gandagi failate hain. 🙄",Hatespeech
"Upper caste waale toh khud ko superior samajhte hain, jaise bal",Hatespeech
"Arre yaar, yeh chamar log toh bas reservation ka faida uthate hain. 😡 They never work hard!",Hatespeech
"In bhangi logon ko koi izzat nahi deta, and they still expect everything. So cringe!",Hatespeech
"Dekha, dom log kaise aapas mein ladte hain? 🙄 They're all the same, fighting among themselves.",Hatespeech
"Arre yaar, ye chamar log toh bas reservation ka fayda uthate hain. Koi kaam toh dhang se karte nahi 🙄",Hatespeech
"In baniya dimaag walon ko business karne do, education mein aane ki kya zaroorat hai? 😒",Hatespeech
"Dekho, brahmin khud ko superior samajhte hain, lekin unke andar ki soch toh wahi purani hai.",Hatespeech
"Arre yaar, yeh chamaar log toh bas reservation ka fayda uthate hain. 🙄",Hatespeech
"In bhangi logon ko toh koi izzat hi nahi karta, phir bhi aate hain hamare saath competition karne. 😠",Hatespeech
"Kya hai yeh dhed log, har jagah apna muh utha ke aa jaate hain. 😒",Hatespeech
"Abe, ye chamar log toh bas reservation ki wajah se aage badh rahe hain. Kuch nahi aata inko. 🙄",Hatespeech
In bhangi logon ko toh sirf safai ka kaam karna chahiye. Kyun upar aane ki koshish karte hain? 😠,Hatespeech
"Dekho, brahmin hone ka ghamand hai mujhe. Tum dalit logon ki tarah toh",Hatespeech
In Bhangi log ko koi respect nahi deta yaar. They are so low class 😠,Hatespeech
Reservation ne Chamar logon ko bigaad diya hai. Ab toh bas free ka khana chahiye inko 😒,Hatespeech
"Yeh Dhobi log toh hamesha cleanliness ki baat karte hain, khud toh gandagi mein rehte hain. Hypocrites! 🙄",Hatespeech
"In chamaro ko toh koi izzat hi nahi deni chahiye, they are always trying to act like they're equal, bc! 😠",Hatespeech
"Uff, in bhangi logon ko toh bas reservation chahiye, mehnat toh inke bas ki baat nahi hai. 🙄",Hatespeech
"Dekho, chamar kabhi nahi sudhrenge, kitna bhi try karlo, they will always be beneath us. 😤",Hatespeech
"In chamar logon ko koi izzat nahi deni chahiye, sala sab ek jaise hi hote hain. 😠",Hatespeech
"Yeh bhangi log toh bas reservation ka fayda uthate hain, aur kuch nahi karte. Shame on them! 😡",Hatespeech
"Upper caste wale toh dhobi ko neecha dikhane mein lage rehte hain, par asliyat mein toh sab ek hi hain. 🙄",Hatespeech
"In chamaro ko koi izzat nahi deta yaar, ye toh bas reservation ke karan upar aa gaye hain 🙄",Hatespeech
"Yeh bhangi log toh bas safai karney ke liye bane hain, aur kuch nahi 😠",Hatespeech
"Upper caste wale toh apne aap ko superior samajhte hain, chamar logon ko toh kuch bhi nahi samajhte 😤",Hatespeech
"BC, ye chamar log toh har jagah reservation maangte rehte hain. Koi sharam hai ki nahi? 😡",Hatespeech
"In baniya dimaag walo ko business karna aata hai, aur kuch nahi. Desh ko barbaad kar diya hai! 😠",Hatespeech
"Dekho, brahmin log kitna dikhawa karte hain. Unko toh sirf apne rituals se matlab hai,",Hatespeech
"In chamar logon ko koi izzat nahi deni chahiye, sala sab inferiority complex mein jeete hain 😒",Hatespeech
"Yeh bhangi log hamesha reservation ki baat karte hain, koi kaam dhanda toh hai nahi inke paas 🙄",Hatespeech
"Dekho bhai, dom log toh bas gandagi failate hain, saaf safai ka toh koi concept hi nahi hai inke dimaag mein",Hatespeech
"In chamar logo ko koi izzat nahi deta, inhe apni aukaat mein rehna chahiye. 😠",Hatespeech
"Yeh bhangi log na, bas reservation ka fayda uthate hain, aur kuch nahi. 😤",Hatespeech
Upper caste waale toh hamesha hi dhed ko neecha dikhane ki koshish karte hain. 😒,Hatespeech
"In Brahmin ko toh bas gaali dene ka mann karta hai yaar, kitna arrogant hote hai! 😠",Hatespeech
"Yeh chamar log, inki toh soch hi neechi hai. They always try to act smart, but their true colors show! 🙄",Hatespeech
"Kya fayda dalit hone ka? Koi izzat hi nahi karta, sab inferiority complex ke saath jeete hain. 😔",Hatespeech
"Arre, ye chamar log na, inki soch hi neechi hai yaar. 🙄 Always trying to act like they're something they're not. #FakeLife",Hatespeech
"In bhangi logon ko toh bas reservation chahiye. 😤 Kuch kaam dhanda toh hai nahi, bas free ki roti chahiye. 😡",Hatespeech
"In chamar logon ko koi izzat nahi deni chahiye, bas gaali do aur bhagao. 😠",Hatespeech
"Yeh bhangi log sirf safai karne ke liye bane hain, aur koi kaam nahi aata inko. 🤮",Hatespeech
"Upper caste walon ne dalit ko hamesha neecha dikhaya hai, aur aaj bhi wohi chal raha hai. 😤",Hatespeech
"Arre yaar, ye bhangi log na, kabhi sudhrenge hi nahi. Sab gandagi failate hain 🤮",Hatespeech
"Upper caste wale toh bas dikhawa karte hain, andar se toh dusadh jaise hi hain. Double standards everywhere! 😒",Hatespeech
"In chamar logon ko toh bas reservation chahiye, kuch kaam dhandha nahi aata. 😡",Hatespeech
"Arre yaar, woh bhangi log toh hamesha gandagi failate hain. Cleanliness ki koi sense hi nahi hai. 😤",Hatespeech
Tum dhobi ho toh apni aukat mein raho! Upper caste se baat karne ki himmat kaise hui? 😠,Hatespeech
"In chamar logo ko toh bas reservation chahiye, kuch kaam dhandha nahi karna. 😡",Hatespeech
"Kya bhangi log, bas gandagi failate hain. 🤮 Ab to inko bhaga dena chahiye.",Hatespeech
Yeh dom log toh hamesha gandi harkatein karte hain. Koi izzat nahi hai inki. 😠,Hatespeech
"Abe chamar log, tum logon ko reservation milta hai, phir bhi roti ke liye taraste ho? 😠",Hatespeech
"Yeh bhangi kitna ganda kaam karta hai, always doing safai ka kaam. 🤮",Hatespeech
"In dalit logon ko toh bas government job chahiye, koi kaam dhanda nahi karna! 😡",Hatespeech
Kya chamar log aaj bhi gaav mein ganda kaam karte hain? 🤮🤮🤮,Hatespeech
"In brahmin ko toh bas aish karna aata hai, koi kaam dhanda toh hai nahi! 😠",Hatespeech
"Yeh dalit log, reservation ke naam pe desh ko barbaad kar rahe hain. 😡😡😡",Hatespeech
"BC, ye chamar log hamesha reservation ki baat karte hain. Koi kaam-dhanda toh hai nahi inke paas. 😠",Hatespeech
In bhangi logon ko toh bas gandagi karna aata hai. Saaf-suthra rehna toh inke bas ki baat hi nahi hai. 🤮,Hatespeech
"Dekho, dalit aurton ko toh sirf apne pati ka danda hi pasand",Hatespeech
"Abe chamar log, tumhari aukaat kya hai? Always trying to act like they are equal 😠",Hatespeech
"In bhangi logo ko reservation de de ke sar pe chadha liya hai. Seriously, they're so lazy! 🙄",Hatespeech
"Yaar, ye baniya hamesha business mein cheat karte hain. Such a baniya thing to do! 😡",Hatespeech
"Abe, ye chamar log toh bas reservation ka faida uthate hain. Koi kaam toh karte nahi! 😠",Hatespeech
In bhangi logon ki toh aukaat hi nahi hai hum thakur logon ke saamne baat karne ki. Ekdum ghatiya! 😡,Hatespeech
"Dekho, ye dalit aur brahmin dono hi toh ek jaise hain - sirf apni caste ka",Hatespeech
"Abe chamar log, tum logo ko koi izzat nahi dega! Tumhari aukat kya hai? 😡",Hatespeech
"In bhangi logo ko toh bas reservation chahiye, kuch kaam dhanda nahi karna! 😠 Yaar, kitna ghatiya hai!",Hatespeech
"Upper caste wale toh bas dalit logo ko neecha dikhate hai, jaise koi aur kaam nahi hai! 😠",Hatespeech
"Abe, yeh chamar log hamesha reservation ke naam pe drama karte hain! 😡",Hatespeech
In bhangi logon ko toh koi izzat hi nahi hai. They are always begging! 😠,Hatespeech
Upper caste wale toh bas dalit ko neecha dikhane mein lage rehte hain. Shame on them! 😤,Hatespeech
"Abe chamar log, tumhari aukat kya hai? Tum toh sirf gaay charane ke layak ho! 😡",Hatespeech
"Dekh bhai, ye bhangi log hamesha reservation ki baat karte hain. Koi kaam dhanda toh hai nahi inke paas. 😒",Hatespeech
In dhobi logon ko toh bas ganda kaam karna aata hai. Saaf safai se inka koi lena,Hatespeech
"In besharmo ko koi izzat nahi deni chahiye, ye chamar toh sirf gandagi failate hain.🤮",Hatespeech
Upper caste wale toh bas bhangi jaise logon ko neecha dikhana jaante hain.😡😡,Hatespeech
"Abe dalit log, tumhari aukat kya hai? Tum toh sirf hamare liye kaam karne ke liye bane ho.😠",Hatespeech
"Abe, yeh chamar log toh bas reservation ka faida uthate hain. Koi kaam toh karte nahi. 😠",Hatespeech
In bhangi logon ki toh aukat hi nahi hai hum thakur se baat karne ki. 😤🤮,Hatespeech
"Yeh dalit kitne cheap hote hain, hamesha sympathy maangte rehte hain. 🙄 Inko toh koi respect nahi deta.",Hatespeech
